"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TMED10",0.33256666666667,12.56985,4.6088780339701,0.000740166373421393,0.00274631471178458,-1.39274025307994
"TECPR1",0.34636,7.94232666666667,4.60842093676943,0.000740721186165059,0.00274783195198596,-1.39352408402812
"TWISTNB",-0.482556666666667,9.057275,-4.60758094068074,0.000741741891295754,0.00275107656176924,-1.3949645754505
"POLD2",-0.369933333333329,11.1476666666667,-4.60667631568487,0.000742842781943647,0.00275461723865459,-1.39651599159779
"CPA4",-0.386099999999997,11.5877833333333,-4.6064489137282,0.000743119790508693,0.00275501178673306,-1.39690599732854
"IGLON5",-0.509050000000002,6.700545,-4.60634883301143,0.000743241737729143,0.00275501178673306,-1.39707764271515
"SH3BGR",0.333483333333332,6.12297166666667,4.60465399178046,0.000745310078658972,0.00276213499044925,-1.39998459430594
"PRPF3",-0.362433333333332,11.0710166666667,-4.60238353831559,0.000748090363722655,0.00277189335242032,-1.40387935798083
"FBXO4",0.40921,8.844895,4.60219170190016,0.000748325775818899,0.00277222023244948,-1.40420846460466
"SNORA16B",0.720730000000003,6.149195,4.60124241698536,0.000749491837002437,0.00277599395439605,-1.40583708295
"FOXD2",-0.439403333333332,7.98481166666667,-4.60056697427157,0.000750322684330968,0.00277852485975019,-1.40699595557875
"ARIH2",-0.365500000000001,10.7969166666667,-4.6000913798562,0.000750908283130861,0.00278014676714894,-1.40781197640166
"SNORA70D",-0.320953333333333,6.76801333333333,-4.59951889675818,0.000751613817752076,0.00278221199755161,-1.40879427363819
"TOB2",0.327966666666665,10.4905833333333,4.59911180730837,0.000752115943045164,0.00278352361393449,-1.40949280325743
"APOBEC3G",-0.36698,9.02027,-4.59821361156468,0.000753225071363295,0.00278708074539416,-1.41103409761387
"SCAPER",0.487610000000002,8.157655,4.59736550452257,0.00075427392543456,0.00279041349668719,-1.41248952821475
"SDHB",-0.313066666666662,12.2337,-4.59707495217927,0.000754633604318527,0.00279119585697862,-1.41298816270804
"AXIN1",-0.371,8.51282666666667,-4.59659778228767,0.00075522469071635,0.00279283365893417,-1.41380708462995
"NAALADL2",0.443879999999999,5.80388666666667,4.5958828705031,0.00075611118640053,0.00279556303193317,-1.41503407122486
"SCAND2P",0.352350000000001,8.09834166666667,4.59546424017132,0.000756630798395557,0.00279693512403963,-1.41575258495073
"GABRB3",0.541306666666665,8.75423333333333,4.59516670661149,0.000757000330796593,0.00279775200750059,-1.41626326757729
"MIR10A",0.458773333333333,4.25991666666667,4.59498527417927,0.000757225760317644,0.00279785624822048,-1.41657468093336
"CKAP5",-0.395733333333334,11.6606666666667,-4.59490490403525,0.000757325642637145,0.00279785624822048,-1.41671263070538
"PSMD1",-0.353833333333332,11.2993833333333,-4.59420536188027,0.00075819560359563,0.00280052088607964,-1.41791337859475
"ALS2CR12",0.41571,7.135465,4.59361635698355,0.000758928912866377,0.0028026798323383,-1.41892443683891
"SNN",0.372053333333334,9.03407333333333,4.5913130439341,0.00076180369155662,0.00281274470236765,-1.4228785910362
"CAPN15",-0.349160000000001,8.72321666666667,-4.59066148745676,0.000762618976971762,0.00281520302083226,-1.42399724812433
"SREK1IP1",-0.361113333333332,8.96971333333333,-4.59029031617554,0.000763083829220018,0.00281636700755042,-1.42463453444588
"AKAP12",-0.304633333333333,10.22505,-4.58958170561145,0.000763972114716589,0.00281909302675788,-1.42585123588926
"TBL2",-0.347093333333332,9.16520666666667,-4.58771375066196,0.000766318916718629,0.00282719891821325,-1.42905884447302
"STK35",-0.453940000000001,9.57327666666667,-4.58652632869,0.00076781466798512,0.00283216244747978,-1.43109807235946
"SFR1",-0.499893333333336,8.23812,-4.58619772780599,0.000768229135797622,0.00283228518433932,-1.43166242697177
"TRABD",-0.36673,9.78452833333333,-4.58616452403396,0.000768271029141278,0.00283228518433932,-1.43171945340172
"BCL7A",-0.413880000000001,8.35422666666667,-4.5861422869421,0.000768299087118487,0.00283228518433932,-1.43175764497766
"BRINP3",0.397053333333335,5.37638666666667,4.58538682312146,0.000769252944377542,0.00283524656642008,-1.43305516744197
"GPR160",0.501160000000001,5.81710666666667,4.58489294816278,0.000769877188858647,0.00283699216884441,-1.43390344288301
"COPS3",-0.402233333333331,12.14605,-4.58327874223678,0.000771921215307371,0.00284396795170169,-1.43667619036366
"ANGEL1",0.432986666666666,9.20927,4.58305583595503,0.000772203923249471,0.00284445309807951,-1.43705910425926
"TTC23",0.309750000000001,8.47357833333333,4.58198953837097,0.00077355779401771,0.00284888296686147,-1.43889089766454
"KIAA1211",0.309876666666668,8.55033833333333,4.58167683459591,0.000773955304461449,0.00284978967824574,-1.43942811716998
"COL4A5",0.381620000000001,7.00684,4.58145592750664,0.00077423625185808,0.00285026692093336,-1.43980763856579
"COPS8",-0.343406666666665,9.36565,-4.58131236180138,0.000774418894691066,0.00285038215020745,-1.44005428949637
"KDELR1",0.433033333333332,11.9345166666667,4.58009320214949,0.00077597172221841,0.00285553954987525,-1.44214894670062
"CYREN",-0.367766666666668,10.8497166666667,-4.57995229471048,0.000776151404866224,0.002855642812903,-1.44239105327621
"SYNE3",-0.377623333333334,8.78920833333333,-4.57897453481571,0.000777399431075281,0.00285967595407653,-1.44407110078162
"TGFBR1",-0.355336666666668,9.55468166666667,-4.57732806401169,0.000779505774114415,0.00286686423543661,-1.4469004235096
"ANKS6",-0.372689999999999,9.33722833333333,-4.57650668716739,0.000780558808042534,0.00287017660887799,-1.44831201058307
"LSM10",-0.346826666666662,9.46669,-4.574062769617,0.000783700840838062,0.00288116760420536,-1.45251250466573
"GARNL3",0.320703333333335,7.29569166666667,4.5731893823792,0.00078482693395633,0.00288474443289101,-1.45401381344118
"LRRTM2",0.353393333333334,6.09887333333333,4.57272496611672,0.000785426416313424,0.00288638460972625,-1.45481215822829
"FUCA1",0.370266666666668,9.26582,4.57178390341421,0.000786642643024899,0.00289029019483631,-1.45642994965289
"KEL",0.511903333333333,7.38921166666667,4.57051686050341,0.000788283290474365,0.00289575336313521,-1.4586083018757
"FAM13B",0.374346666666671,10.1715266666667,4.56976238452605,0.000789261940301408,0.0028987830311304,-1.45990551765521
"TSC1",0.324226666666663,9.68866,4.5690013134945,0.000790250437464466,0.00290184767775507,-1.46121414050975
"CFAP410",-0.323606666666668,8.03573666666667,-4.56851473178862,0.000790883102570634,0.00290360474733242,-1.4620508286348
"MYOT",0.348916666666668,5.766315,4.56690877324639,0.000792974985355885,0.00291071737949576,-1.46481250769302
"LEPROTL1",-0.350876666666665,9.861055,-4.56590621620381,0.000794283836889308,0.00291495358222393,-1.46653670378304
"TMEM177",0.368046666666668,10.0093766666667,4.56532995320263,0.000795037182386252,0.00291714987201688,-1.46752781343479
"TSEN2",-0.366389999999999,9.109935,-4.56481541647406,0.000795710467490516,0.00291905160590502,-1.46841279355553
"MIR21",0.468496666666665,8.931205,4.56460265170746,0.000795989050836471,0.00291950492374958,-1.46877874850242
"WRB",0.345713333333332,10.1464766666667,4.56413397300841,0.000796603076176164,0.00292118814966937,-1.46958489360888
"MORF4L2",-0.354766666666665,10.9790833333333,-4.56313006258839,0.000797919993516411,0.00292544776287484,-1.47131174426147
"FZD8",-0.428710000000001,9.55773833333333,-4.56109740226512,0.000800593417095512,0.00293467816613018,-1.47480853449037
"UBE3C",-0.373666666666663,10.4037333333333,-4.5608474323825,0.000800922834754043,0.00293531439380378,-1.47523859169878
"COQ10A",0.387533333333337,10.2853333333333,4.55926403793346,0.000803012787079754,0.00294236574739769,-1.47796289073313
"LIN52",-0.336123333333328,9.169605,-4.55915319676629,0.000803159302716975,0.00294236574739769,-1.47815360878282
"SH3RF2",0.380143333333335,7.37469166666667,4.55898227859183,0.000803385286288929,0.00294262125281324,-1.47844770071911
"FOXRED1",-0.338366666666666,10.3138166666667,-4.55806443774629,0.00080459997398486,0.0029464973575794,-1.4800270505623
"CHST10",-0.308763333333333,9.594055,-4.55684344650246,0.00080621884604754,0.00295138894196395,-1.48212819112886
"NUS1",-0.311600000000002,11.7418,-4.55682063049041,0.000806249129574413,0.00295138894196395,-1.48216745568251
"ZFP2",0.338293333333333,5.43147,4.55664881361517,0.000806477219226879,0.00295165020344327,-1.48246314090323
"UMODL1",-0.368203333333335,6.990385,-4.5558265926127,0.000807569668960789,0.00295507424620313,-1.48387817544925
"LIG4",0.376293333333333,9.76858333333333,4.55540520603968,0.000808130149251355,0.0029565507441725,-1.4846034083967
"PTGS2",-0.351993333333332,6.24653333333333,-4.55161803541333,0.00081318577744335,0.00297446900997631,-1.49112230032001
"TM9SF4",0.33796666666667,11.1250833333333,4.54968816304349,0.000815774793024211,0.00298335969938213,-1.4944448520091
"IFT172",0.403216666666665,8.63221166666667,4.54813397297358,0.000817866102933549,0.00299042713699291,-1.4971209288313
"SNORA38B",0.422506666666667,9.52057333333333,4.54772299608608,0.000818420051603296,0.00299187174920351,-1.49782861508255
"PTCH1",0.385063333333331,10.0681683333333,4.54748291461223,0.000818743835519919,0.00299247455815683,-1.49824203517896
"COQ3",-0.458056666666666,8.810025,-4.54401788179953,0.000823431928347357,0.00300902540521811,-1.50420956709278
"C8orf58",-0.312476666666667,9.05755166666667,-4.54305442703914,0.000824740456339119,0.00301322245483821,-1.50586909200244
"WIPF2",0.498380000000003,9.27398,4.5413864703841,0.000827010975137989,0.00302093186690242,-1.50874235796558
"WWOX",0.362963333333335,8.59200166666667,4.53886965975504,0.000830449430233282,0.00303290373647734,-1.51307849478428
"CPSF6",-0.319533333333332,10.7183333333333,-4.53873560134212,0.000830633000617821,0.00303298602823498,-1.51330948062627
"ZNF772",0.387246666666668,9.10304,4.53825097734876,0.000831296966792116,0.00303482207260375,-1.51414451674808
"KDM4D",-0.352103333333334,7.75884833333333,-4.5363088264387,0.000833963433630178,0.00304396653275015,-1.51749123274649
"MAPRE1",-0.310233333333336,11.7433166666667,-4.533899143782,0.000837284279855347,0.0030554954711869,-1.52164420872706
"CDKN1B",0.353553333333334,10.1351566666667,4.53156924912242,0.000840508366911573,0.0030666669086425,-1.52566031446497
"LAMTOR4",0.39742,9.93279,4.53064958150388,0.000841784578739884,0.00307072840518826,-1.52724574497394
"BCL11A",0.479113333333336,6.96079,4.53016126023434,0.000842463042793778,0.00307243749734517,-1.52808761008333
"UBE2O",-0.363196666666667,9.480355,-4.53007758263604,0.000842579360400753,0.00307243749734517,-1.52823187290573
"SMYD3",0.36143,8.91373166666667,4.52951937247853,0.000843355742206757,0.00307467325759235,-1.52919426560444
"ARFGEF3",0.365083333333335,7.69734166666667,4.52851325455797,0.000844756989337138,0.00307918582101329,-1.53092897324284
"CTC-338M12.4",0.456016666666667,10.1447916666667,4.52795770893714,0.000845531759284768,0.00308141353606217,-1.53188687266274
"PRDM8",-0.359649999999998,7.35667166666667,-4.52767070674769,0.000845932307745909,0.00308227685898364,-1.53238175012539
"C1orf53",0.497970000000004,9.93168166666667,4.52732357639408,0.00084641703888106,0.00308344652036477,-1.53298031923562
"WNT3A",-0.335853333333334,7.39441,-4.52715034279616,0.000846659050452886,0.00308373168753232,-1.53327903725445
"POPDC3",0.335533333333334,10.4569333333333,4.52456975852945,0.000850272800200698,0.00309629503460556,-1.5377293185277
"ATP6V0A1",0.328766666666663,11.1665166666667,4.52370120805194,0.00085149272211838,0.00309997210109253,-1.53922732848971
"B4GALNT4",0.30964,8.53862,4.52361653526749,0.000851611747427671,0.00309997210109253,-1.53937337034864
"PRXL2B",-0.358033333333333,9.13293333333333,-4.52292601709719,0.00085258306714659,0.00310290811336017,-1.54056439266916
"KATNAL2",0.407326666666667,7.07599,4.52252510551918,0.000853147544123378,0.00310436260549067,-1.54125591986612
"ITM2A",-0.315023333333332,5.34177166666667,-4.52155768493322,0.000854511272077272,0.00310872422219497,-1.54292468758609
"MRPL46",-0.368866666666667,11.0422,-4.52074548677748,0.000855657956450832,0.00311172826291064,-1.5443257853388
"METAP1D",0.57479666666667,8.24047166666667,4.52073877024586,0.000855667445769044,0.00311172826291064,-1.54433737213593
"DLK2",0.351653333333335,8.86061666666667,4.52017252999439,0.000856467844264415,0.00311403771792973,-1.54531422106156
"RCC2",-0.3741,11.5412166666667,-4.51982135738688,0.000856964632506365,0.00311482849118149,-1.54592006480357
"EIF2AK4",0.332066666666663,11.4220333333333,4.51978498743141,0.00085701610073816,0.00311482849118149,-1.54598281114277
"FAM86C2P",-0.323036666666667,9.39801166666667,-4.51910020233903,0.000857985766667388,0.00311775109577727,-1.54716424767324
"TBC1D23",0.363380000000003,10.21191,4.51860431769629,0.000858688665342025,0.00311970338021831,-1.54801981443067
"EFHB",0.377603333333333,5.88020166666667,4.51825388102061,0.000859185761101756,0.00312090735286219,-1.54862445193545
"ZNF514",0.372756666666664,7.84273833333333,4.51788867351777,0.000859704130652444,0.0031221881212318,-1.54925458984753
"ARHGEF2",-0.364386666666665,10.2819733333333,-4.51602081862718,0.000862360469160836,0.00313123136228556,-1.552477672586
"ARHGAP35",0.321899999999998,10.4287833333333,4.51553726090795,0.000863049555001829,0.00313312939840101,-1.55331214261954
"ANKRD11",-0.297580000000002,9.97637666666667,-4.51539986005085,0.000863245461179754,0.00313323665751773,-1.5535492586248
"ARHGAP32",0.343126666666661,9.88853666666667,4.51474430745924,0.000864180790792966,0.003136027170288,-1.55468059163945
"RAD50",0.433066666666667,10.4474,4.51458565212494,0.00086440731688982,0.00313624492512095,-1.55495440170016
"NAA38",0.4221,10.6301166666667,4.51446243180824,0.000864583292295023,0.00313627922324431,-1.55516705940802
"ZNF345",0.595496666666667,7.19615833333333,4.51393937236203,0.000865330711001655,0.00313838602176106,-1.55606979220686
"COX10",-0.335333333333331,10.6122333333333,-4.51356504354408,0.000865866019249894,0.0031397228738068,-1.55671585456155
"SPAG17",0.346303333333336,4.83656166666667,4.51293992275187,0.000866760746827193,0.0031423622532711,-1.55779480027383
"VPS4A",-0.326199999999996,10.8678,-4.51255966565235,0.000867305478506646,0.00314373198271635,-1.55845113825869
"SLC22A18",0.400883333333335,8.854135,4.5118192870745,0.000868367127627162,0.00314697450100634,-1.55972910713201
"OTUD6B",-0.384466666666665,10.3541,-4.51139300611424,0.000868979001981936,0.00314858609529199,-1.56046494011889
"SHROOM4",0.300789999999999,8.50685166666667,4.51115325317932,0.000869323336824134,0.00314922787569643,-1.5608788033917
"TLE1",-0.321786666666668,9.45338666666667,-4.51097017048258,0.000869586377866346,0.00314957496937207,-1.56119484653624
"CIAO2A",-0.422566666666663,10.3443833333333,-4.51063414237427,0.000870069378002755,0.0031507184513178,-1.56177491892074
"SDHC",0.323700000000002,12.96185,4.51045379086433,0.00087032872774794,0.00315105176055454,-1.56208625814272
"RPL28",0.332333333333336,12.2449333333333,4.50928938838664,0.000872005119489675,0.00315651439947502,-1.56409644589065
"AP1M1",-0.317500000000001,11.60975,-4.50869282748547,0.000872865301041881,0.00315902096076533,-1.56512639020823
"MRPS34",-0.360966666666668,10.8278166666667,-4.50692250593244,0.000875423173249341,0.00316766955715237,-1.56818303742332
"RNVU1-6",-0.392976666666666,9.970945,-4.50467642893706,0.000878679769118752,0.00317884263764552,-1.57206164458065
"PLBD2",0.329253333333337,9.57424666666667,4.50366210963121,0.000880154597846172,0.00318356667867002,-1.57381339765156
"MPHOSPH9",-0.354733333333332,10.6335333333333,-4.50313655052345,0.000880919786283593,0.00318572259117995,-1.57472109688158
"ZNF654",0.513103333333337,9.67951833333333,4.50055524007757,0.000884688192296745,0.00319873630518658,-1.57917976771496
"WDSUB1",0.639843333333334,7.33370166666667,4.50037276934664,0.000884955216982021,0.0031990876308329,-1.57949497641115
"CD14",-0.31778,6.60055666666667,-4.50002876672637,0.000885458854749857,0.00320029400697732,-1.5800892334146
"RERG",0.442483333333334,6.532895,4.49958690362696,0.000886106206518825,0.00320201924281956,-1.58085256213724
"RNPEPL1",0.355563333333333,8.99358833333333,4.49753782819044,0.000889114701165674,0.00321227436826286,-1.58439267946708
"TIGD7",0.415033333333334,6.78960666666667,4.4974117655522,0.000889300138425052,0.00321232811797036,-1.58461048925022
"USP13",-0.392076666666666,9.08599833333333,-4.49689633039619,0.000890058762068781,0.00321445191271398,-1.58550107194047
"CTCF",-0.326733333333328,10.3815,-4.4956719422336,0.000891863553894601,0.00321992363191696,-1.58761672445748
"SETDB1",0.31959,10.1817383333333,4.49563655789833,0.000891915768700795,0.00321992363191696,-1.58767786852948
"COA6",-0.4383,9.62767333333333,-4.49253375553399,0.000896506902349178,0.00323587792235424,-1.59304006210704
"LMCD1",0.3165,9.45468333333333,4.49100960379674,0.000898771220952795,0.00324313902140698,-1.59567446966159
"HSPB1",0.315300000000001,12.91695,4.49094791249303,0.000898862997331657,0.00324313902140698,-1.59578110507114
"ARHGAP21",0.357596666666668,10.157035,4.4900323707298,0.000900226178422093,0.00324743532740887,-1.59736369959144
"DENND1B",0.356666666666669,9.03190666666667,4.48877976722265,0.000902094735634843,0.00325355270987105,-1.59952908986605
"ACTR10",0.350870000000002,10.0343983333333,4.48795172262465,0.000903332194770633,0.00325678551852562,-1.60096063841083
"SLC38A2",-0.337999999999997,12.6495,-4.48794856311124,0.000903336919867146,0.00325678551852562,-1.60096610082282
"TRAP1",-0.345066666666664,11.6170666666667,-4.48762938628749,0.000903814386871731,0.00325778361990472,-1.60151792434831
"KDELC2",-0.4048,9.64178666666667,-4.48753227518962,0.000903959711034408,0.00325778361990472,-1.60168582163754
"C11orf65",0.362780000000001,5.72696666666667,4.4874082701205,0.000904145316932671,0.00325782913700209,-1.60190021800519
"SOX5",0.319766666666668,11.7954833333333,4.48710383613338,0.000904601151245428,0.00325884814126939,-1.60242657118427
"TPM3",-0.38611,7.66102833333333,-4.48622461382079,0.000905918979805267,0.00326297151762333,-1.60394676775483
"ZNF224",0.438140000000002,8.22188333333333,4.48607508567564,0.000906143301368395,0.00326315543747081,-1.60420531428113
"TMEM91",0.448376666666667,8.13944166666667,4.48580099691929,0.00090655463955976,0.0032640126326646,-1.60467924301342
"HSP90AA5P",-0.347246666666664,4.49196,-4.48490532060393,0.000907900190186992,0.00326745193196048,-1.60622802265895
"PCYOX1",0.321500000000002,11.1941833333333,4.48482138110591,0.000908026397547565,0.00326745193196048,-1.60637317328459
"RTL8B",0.360466666666666,10.2535,4.48481875962204,0.000908030339379905,0.00326745193196048,-1.60637770644379
"MSMO1",-0.501500000000004,10.3387833333333,-4.48324466523042,0.000910400492855353,0.00327535489635868,-1.60909982528015
"GSDME",0.481640000000001,9.27537,4.47928637210359,0.000916389308803707,0.00329627124560906,-1.61594624054399
"MAP4K5",0.398766666666665,10.95085,4.47898563975605,0.000916845996008937,0.00329728422547877,-1.61646647147402
"TAF10",0.310466666666667,12.4284,4.47772281201349,0.0009187663122405,0.00330355951216831,-1.61865112423771
"RSL1D1",-0.37673333333333,13.0846,-4.47432603290281,0.000923952575070528,0.00332143276017332,-1.62452834431335
"FBXL17",0.332006666666665,9.13706666666667,4.4742364153474,0.000924089819651067,0.00332143276017332,-1.62468342129517
"UCHL3",-0.421766666666667,10.9749833333333,-4.4739465352539,0.000924533902208873,0.00332239487010149,-1.62518504498152
"IGBP1P1",0.581246666666669,6.29849,4.4731110578817,0.000925815066207195,0.00332636416576618,-1.62663085201196
"PTPN2",-0.344633333333331,9.27800666666667,-4.47254649006236,0.000926681857397425,0.00332884342975837,-1.62760789046476
"ATAD2B",0.432323333333335,8.80495166666667,4.47216729069618,0.000927264526701423,0.0033303013150066,-1.62826415139244
